"CustomerID","Churn"
"Cust1610","Yes"
"Cust2664","No"
"Cust4760","No"
"Cust5624","No"
"Cust4761","Yes"
"Cust3610","No"
"Cust4628","No"
"Cust4322","No"
"Cust1924","No"
"Cust4029","No"
"Cust5895","No"
"Cust4633","No"
"Cust3381","No"
"Cust3091","No"
"Cust2562","No"
"Cust1925","No"
"Cust3072","No"
"Cust3842","No"
"Cust1336","No"
"Cust5446","No"
"Cust5107","No"
"Cust2259","No"
"Cust4701","Yes"
"Cust6435","No"
"Cust1553","No"
"Cust4214","No"
"Cust1470","No"
"Cust1641","No"
"Cust6186","No"
"Cust6472","No"
"Cust4903","No"
"Cust5547","No"
"Cust2371","No"
"Cust1349","No"
"Cust3560","Yes"
"Cust5791","Yes"
"Cust1225","No"
"Cust6473","No"
"Cust3366","No"
"Cust5227","No"
"Cust2972","Yes"
"Cust1433","No"
"Cust2677","No"
"Cust6170","No"
"Cust5367","No"
"Cust1973","No"
"Cust4857","No"
"Cust4862","Yes"
"Cust4929","Yes"
"Cust4889","Yes"
"Cust1656","No"
"Cust3176","No"
"Cust2388","No"
"Cust4298","Yes"
"Cust5991","No"
"Cust4950","No"
"Cust2911","Yes"
"Cust4914","No"
"Cust3915","No"
"Cust4462","No"
"Cust2013","No"
"Cust3509","No"
"Cust3660","Yes"
"Cust2575","No"
"Cust4432","No"
"Cust5883","No"
"Cust4245","Yes"
"Cust1731","No"
"Cust6091","No"
"Cust2576","No"
"Cust5205","No"
"Cust4844","No"
"Cust4599","Yes"
"Cust2048","No"
"Cust5114","No"
"Cust4180","Yes"
"Cust5909","Yes"
"Cust6267","No"
"Cust1866","No"
"Cust6088","No"
"Cust2797","No"
"Cust6215","Yes"
"Cust2071","No"
"Cust6419","No"
"Cust2601","No"
"Cust1949","No"
"Cust5290","No"
"Cust6229","No"
"Cust5062","No"
"Cust3858","No"
"Cust1527","No"
"Cust3455","No"
"Cust3549","Yes"
"Cust5819","Yes"
"Cust2076","No"
"Cust6132","Yes"
"Cust6114","No"
"Cust5317","No"
"Cust1301","No"
"Cust6470","No"
"Cust4744","No"
"Cust1639","No"
"Cust5354","No"
"Cust4806","Yes"
"Cust2720","No"
"Cust1734","No"
"Cust1493","Yes"
"Cust5950","No"
"Cust5600","No"
"Cust6214","Yes"
"Cust3105","Yes"
"Cust3348","No"
"Cust5969","Yes"
"Cust4363","No"
"Cust4387","No"
"Cust3433","Yes"
"Cust2577","No"
"Cust5217","No"
"Cust6129","No"
"Cust4736","Yes"
"Cust5790","Yes"
"Cust3994","Yes"
"Cust2364","No"
"Cust4569","No"
"Cust2987","No"
"Cust5734","No"
"Cust2040","No"
"Cust2394","No"
"Cust5546","Yes"
"Cust1371","Yes"
"Cust4737","Yes"
"Cust3567","No"
"Cust1951","Yes"
"Cust2930","No"
"Cust3945","No"
"Cust3323","No"
"Cust1288","No"
"Cust2958","No"
"Cust5874","No"
"Cust5966","Yes"
"Cust1977","No"
"Cust1578","No"
"Cust5616","No"
"Cust5297","No"
"Cust4020","No"
"Cust5218","Yes"
"Cust2451","No"
"Cust4183","No"
"Cust4562","Yes"
"Cust1611","No"
"Cust4131","No"
"Cust4800","No"
"Cust5013","Yes"
"Cust2015","No"
"Cust1497","No"
"Cust6294","Yes"
"Cust2090","No"
"Cust1788","No"
"Cust4422","Yes"
"Cust5361","Yes"
"Cust2870","No"
"Cust3445","No"
"Cust4802","No"
"Cust5014","Yes"
"Cust4490","Yes"
"Cust3525","Yes"
"Cust4952","No"
"Cust3506","No"
"Cust5239","No"
"Cust2357","No"
"Cust3203","No"
"Cust1777","No"
"Cust5328","No"
"Cust6003","No"
"Cust4116","No"
"Cust5919","No"
"Cust1274","No"
"Cust2306","Yes"
"Cust4351","No"
"Cust5852","Yes"
"Cust2409","No"
"Cust1513","No"
"Cust3605","No"
"Cust6208","No"
"Cust5110","Yes"
"Cust2578","No"
"Cust2173","No"
"Cust1751","Yes"
"Cust3351","No"
"Cust4567","No"
"Cust2191","No"
"Cust6266","No"
"Cust4649","No"
"Cust6139","No"
"Cust5044","No"
"Cust2729","No"
"Cust5089","No"
"Cust2880","No"
"Cust6313","No"
"Cust6415","Yes"
"Cust3815","Yes"
"Cust6331","Yes"
"Cust3046","No"
"Cust6369","No"
"Cust2202","No"
"Cust2866","No"
"Cust4171","No"
"Cust5288","No"
"Cust5253","No"
"Cust2051","No"
"Cust1698","No"
"Cust5550","No"
"Cust4582","No"
"Cust5537","No"
"Cust1782","Yes"
"Cust4936","Yes"
"Cust3368","No"
"Cust6059","No"
"Cust4958","No"
"Cust2624","Yes"
"Cust4964","No"
"Cust4513","No"
"Cust3651","No"
"Cust5758","Yes"
"Cust2641","No"
"Cust3764","No"
"Cust5255","No"
"Cust5688","Yes"
"Cust4953","Yes"
"Cust3644","No"
"Cust4765","No"
"Cust5754","No"
"Cust2214","No"
"Cust4399","No"
"Cust6282","No"
"Cust3857","Yes"
"Cust1419","No"
"Cust4006","No"
"Cust6301","No"
"Cust3836","Yes"
"Cust1888","No"
"Cust5327","Yes"
"Cust6221","Yes"
"Cust5422","No"
"Cust3673","Yes"
"Cust4970","No"
"Cust3935","No"
"Cust4614","No"
"Cust3112","No"
"Cust3474","No"
"Cust4780","No"
"Cust2103","No"
"Cust5972","No"
"Cust4892","No"
"Cust1237","Yes"
"Cust5489","No"
"Cust4296","Yes"
"Cust3607","No"
"Cust4986","No"
"Cust6387","Yes"
"Cust2186","No"
"Cust5258","Yes"
"Cust3906","Yes"
"Cust2410","Yes"
"Cust6108","No"
"Cust4655","No"
"Cust5001","Yes"
"Cust6070","No"
"Cust1286","No"
"Cust6341","No"
"Cust2497","No"
"Cust5201","No"
"Cust2447","No"
"Cust5778","No"
"Cust2741","Yes"
"Cust4963","No"
"Cust5850","Yes"
"Cust4120","No"
"Cust4807","No"
"Cust6048","No"
"Cust1524","No"
"Cust2688","No"
"Cust2297","No"
"Cust5866","Yes"
"Cust2527","No"
"Cust2435","No"
"Cust4651","Yes"
"Cust4711","Yes"
"Cust1443","No"
"Cust1258","Yes"
"Cust4404","No"
"Cust4894","No"
"Cust4848","No"
"Cust2496","No"
"Cust2505","No"
"Cust2324","No"
"Cust1596","No"
"Cust2198","No"
"Cust3628","No"
"Cust3802","No"
"Cust2421","Yes"
"Cust5935","No"
"Cust2518","No"
"Cust2905","No"
"Cust1946","Yes"
"Cust4456","No"
"Cust6118","No"
"Cust1927","No"
"Cust2268","Yes"
"Cust3645","No"
"Cust1620","No"
"Cust5087","Yes"
"Cust3868","Yes"
"Cust4924","Yes"
"Cust3338","Yes"
"Cust3167","No"
"Cust3655","No"
"Cust3784","No"
"Cust1796","No"
"Cust1532","No"
"Cust6188","No"
"Cust6354","No"
"Cust3497","No"
"Cust2827","No"
"Cust1730","No"
"Cust5926","No"
"Cust2625","No"
"Cust4081","No"
"Cust6392","No"
"Cust6172","Yes"
"Cust3439","No"
"Cust1818","No"
"Cust2746","Yes"
"Cust6125","No"
"Cust5702","No"
"Cust5732","No"
"Cust2084","Yes"
"Cust3133","No"
"Cust5684","No"
"Cust3780","No"
"Cust2585","Yes"
"Cust6325","No"
"Cust4575","Yes"
"Cust5313","Yes"
"Cust5052","No"
"Cust2432","No"
"Cust6376","No"
"Cust3086","No"
"Cust4230","No"
"Cust4729","Yes"
"Cust5380","No"
"Cust2750","No"
"Cust1704","No"
"Cust1289","No"
"Cust5814","No"
"Cust4695","No"
"Cust1779","No"
"Cust2544","No"
"Cust3500","No"
"Cust4335","No"
"Cust3585","No"
"Cust5860","Yes"
"Cust3260","No"
"Cust1961","No"
"Cust2030","Yes"
"Cust5768","No"
"Cust5556","Yes"
"Cust2128","No"
"Cust4044","Yes"
"Cust4787","No"
"Cust5113","No"
"Cust5652","No"
"Cust6228","No"
"Cust1854","No"
"Cust4872","No"
"Cust2889","No"
"Cust5838","No"
"Cust2413","No"
"Cust5131","No"
"Cust5839","No"
"Cust5286","Yes"
"Cust5337","No"
"Cust2007","Yes"
"Cust5209","No"
"Cust3580","No"
"Cust3574","Yes"
"Cust5482","No"
"Cust4278","No"
"Cust3476","Yes"
"Cust2637","No"
"Cust3289","No"
"Cust5386","No"
"Cust1753","No"
"Cust6148","Yes"
"Cust5959","No"
"Cust2354","No"
"Cust6467","Yes"
"Cust2554","Yes"
"Cust4182","Yes"
"Cust2943","Yes"
"Cust3143","No"
"Cust4887","No"
"Cust2083","No"
"Cust5947","No"
"Cust2138","No"
"Cust3573","No"
"Cust4928","Yes"
"Cust4875","Yes"
"Cust5806","No"
"Cust6243","Yes"
"Cust6095","No"
"Cust1229","No"
"Cust1646","No"
"Cust6151","No"
"Cust4307","No"
"Cust4557","Yes"
"Cust3821","No"
"Cust3546","No"
"Cust2423","No"
"Cust4112","No"
"Cust2172","No"
"Cust3791","No"
"Cust1595","No"
"Cust1679","No"
"Cust1474","Yes"
"Cust5153","No"
"Cust4685","No"
"Cust5581","No"
"Cust4840","No"
"Cust2826","Yes"
"Cust2070","No"
"Cust5756","No"
"Cust2968","No"
"Cust1839","No"
"Cust1563","Yes"
"Cust1615","No"
"Cust6025","No"
"Cust5831","No"
"Cust3916","Yes"
"Cust5532","No"
"Cust2633","Yes"
"Cust2338","Yes"
"Cust4893","No"
"Cust4487","No"
"Cust1487","No"
"Cust2381","No"
"Cust2023","No"
"Cust3744","No"
"Cust5326","Yes"
"Cust6225","No"
"Cust1435","No"
"Cust2956","No"
"Cust2736","Yes"
"Cust3154","No"
"Cust5553","Yes"
"Cust1551","Yes"
"Cust3835","No"
"Cust3785","No"
"Cust3586","Yes"
"Cust3330","No"
"Cust2938","No"
"Cust3180","Yes"
"Cust2922","No"
"Cust1971","Yes"
"Cust2406","No"
"Cust5432","No"
"Cust5840","No"
"Cust2225","No"
"Cust5974","No"
"Cust3767","No"
"Cust6017","Yes"
"Cust2043","No"
"Cust5820","No"
"Cust4750","No"
"Cust5460","No"
"Cust1324","No"
"Cust1671","No"
"Cust1363","No"
"Cust1350","No"
"Cust4072","No"
"Cust5506","No"
"Cust5643","Yes"
"Cust5635","No"
"Cust4018","Yes"
"Cust5668","No"
"Cust6404","No"
"Cust3893","No"
"Cust2019","No"
"Cust5834","No"
"Cust5437","Yes"
"Cust5936","No"
"Cust5407","No"
"Cust1333","No"
"Cust4091","Yes"
"Cust5455","Yes"
"Cust4912","No"
"Cust3198","No"
"Cust5956","No"
"Cust6438","No"
"Cust4502","Yes"
"Cust5656","No"
"Cust1587","No"
"Cust5784","Yes"
"Cust2467","No"
"Cust1706","No"
"Cust4423","No"
"Cust1948","No"
"Cust3589","No"
"Cust3230","Yes"
"Cust3810","No"
"Cust5267","No"
"Cust1781","Yes"
"Cust2513","Yes"
"Cust4644","No"
"Cust2444","No"
"Cust4152","No"
"Cust2323","No"
"Cust1979","No"
"Cust4917","No"
"Cust2362","No"
"Cust4345","No"
"Cust3504","No"
"Cust3555","Yes"
"Cust4195","No"
"Cust3463","No"
"Cust1915","Yes"
"Cust4784","No"
"Cust4666","No"
"Cust3713","No"
"Cust6204","Yes"
"Cust3592","No"
"Cust3847","No"
"Cust2588","No"
"Cust5436","No"
"Cust1938","Yes"
"Cust1943","No"
"Cust3867","No"
"Cust6408","No"
"Cust6090","No"
"Cust2228","No"
"Cust6210","No"
"Cust3706","No"
"Cust3741","No"
"Cust4831","No"
"Cust2596","No"
"Cust6351","No"
"Cust1798","No"
"Cust1590","Yes"
"Cust3398","No"
"Cust3090","No"
"Cust5520","No"
"Cust2964","No"
"Cust4579","No"
"Cust3544","No"
"Cust5500","No"
"Cust5667","Yes"
"Cust2950","No"
"Cust3006","No"
"Cust2368","No"
"Cust4506","No"
"Cust6158","No"
"Cust3264","No"
"Cust1539","No"
"Cust4270","No"
"Cust6102","No"
"Cust4993","No"
"Cust2840","Yes"
"Cust4615","No"
"Cust3332","No"
"Cust5057","No"
"Cust5314","No"
"Cust3831","No"
"Cust4789","No"
"Cust1345","Yes"
"Cust6451","No"
"Cust3545","Yes"
"Cust2524","Yes"
"Cust2301","No"
"Cust1722","No"
"Cust2468","Yes"
"Cust6370","No"
"Cust5124","Yes"
"Cust5651","No"
"Cust4150","Yes"
"Cust4954","Yes"
"Cust5388","No"
"Cust2504","No"
"Cust4714","No"
"Cust5136","No"
"Cust4059","No"
"Cust1787","No"
"Cust1906","No"
"Cust5639","No"
"Cust3389","No"
"Cust5798","No"
"Cust2541","No"
"Cust4627","No"
"Cust1597","Yes"
"Cust3306","No"
"Cust2086","Yes"
"Cust1960","No"
"Cust3641","No"
"Cust3060","No"
"Cust2274","No"
"Cust4721","No"
"Cust4391","No"
"Cust5441","No"
"Cust5562","No"
"Cust2035","No"
"Cust5207","No"
"Cust5801","No"
"Cust5077","Yes"
"Cust5434","Yes"
"Cust6242","No"
"Cust3448","Yes"
"Cust2599","No"
"Cust4947","No"
"Cust1773","No"
"Cust4777","No"
"Cust6456","No"
"Cust3184","No"
"Cust3373","No"
"Cust4781","No"
"Cust5139","Yes"
"Cust4458","No"
"Cust1517","Yes"
"Cust2168","No"
"Cust3011","No"
"Cust4428","No"
"Cust5564","No"
"Cust4436","No"
"Cust4159","No"
"Cust1536","Yes"
"Cust3208","Yes"
"Cust2546","Yes"
"Cust6324","No"
"Cust6460","No"
"Cust2471","No"
"Cust4536","No"
"Cust2061","No"
"Cust2793","No"
"Cust5335","No"
"Cust3650","No"
"Cust2923","No"
"Cust1317","Yes"
"Cust3975","No"
"Cust2204","No"
"Cust1418","No"
"Cust4259","No"
"Cust4276","No"
"Cust2728","Yes"
"Cust3158","No"
"Cust2114","No"
"Cust1997","No"
"Cust5722","No"
"Cust2073","No"
"Cust3151","Yes"
"Cust4379","No"
"Cust6187","No"
"Cust6338","No"
"Cust2196","Yes"
"Cust6455","No"
"Cust6386","No"
"Cust5583","Yes"
"Cust4512","Yes"
"Cust3295","No"
"Cust3888","No"
"Cust2348","No"
"Cust2718","No"
"Cust5649","Yes"
"Cust4338","No"
"Cust2953","No"
"Cust1378","No"
"Cust3757","No"
"Cust2989","No"
"Cust6097","No"
"Cust3170","No"
"Cust2912","No"
"Cust1469","No"
"Cust5736","No"
"Cust6014","No"
"Cust6372","No"
"Cust2610","Yes"
"Cust4201","No"
"Cust2557","No"
"Cust6393","Yes"
"Cust3844","No"
"Cust2850","No"
"Cust1635","No"
"Cust1238","No"
"Cust3390","No"
"Cust3138","No"
"Cust5737","No"
"Cust1334","Yes"
"Cust1446","No"
"Cust2583","No"
"Cust4580","Yes"
"Cust2109","No"
"Cust4225","No"
"Cust4707","No"
"Cust2317","No"
"Cust1477","Yes"
"Cust5663","No"
"Cust2089","No"
"Cust2483","No"
"Cust4107","Yes"
"Cust2075","No"
"Cust3850","No"
"Cust4160","No"
"Cust2817","No"
"Cust3238","No"
"Cust3668","No"
"Cust3895","Yes"
"Cust1557","No"
"Cust3848","No"
"Cust2892","No"
"Cust1564","No"
"Cust1546","Yes"
"Cust5199","No"
"Cust2327","Yes"
"Cust2706","No"
"Cust5254","No"
"Cust2780","No"
"Cust3137","No"
"Cust1502","No"
"Cust4734","Yes"
"Cust4968","No"
"Cust1253","No"
"Cust1736","No"
"Cust4002","No"
"Cust2716","No"
"Cust1879","No"
"Cust3892","No"
"Cust5701","No"
"Cust5825","No"
"Cust4326","No"
"Cust6185","No"
"Cust1381","Yes"
"Cust1758","No"
"Cust3129","No"
"Cust3830","No"
"Cust6367","Yes"
"Cust3658","Yes"
"Cust5378","No"
"Cust1815","No"
"Cust6373","No"
"Cust3362","No"
"Cust2418","No"
"Cust4429","No"
"Cust1992","No"
"Cust1240","Yes"
"Cust1941","Yes"
"Cust3491","No"
"Cust3131","No"
"Cust3256","No"
"Cust3530","No"
"Cust3726","No"
"Cust6136","Yes"
"Cust4221","No"
"Cust4499","No"
"Cust6429","No"
"Cust3939","No"
"Cust3687","No"
"Cust5027","No"
"Cust4660","No"
"Cust5913","Yes"
"Cust1868","No"
"Cust4066","Yes"
"Cust3690","Yes"
"Cust3395","Yes"
"Cust1862","Yes"
"Cust2723","No"
"Cust5808","No"
"Cust5252","No"
"Cust2106","No"
"Cust2680","No"
"Cust4186","No"
"Cust1528","Yes"
"Cust4852","No"
"Cust3834","No"
"Cust1545","No"
"Cust4612","Yes"
"Cust2460","No"
"Cust1207","No"
"Cust3855","No"
"Cust2785","No"
"Cust3579","No"
"Cust2123","No"
"Cust3932","No"
"Cust2747","No"
"Cust6198","Yes"
"Cust5278","Yes"
"Cust1294","No"
"Cust3199","No"
"Cust2136","No"
"Cust2079","No"
"Cust1766","Yes"
"Cust3937","Yes"
"Cust1372","Yes"
"Cust5440","No"
"Cust2047","No"
"Cust5757","No"
"Cust2888","Yes"
"Cust3427","No"
"Cust1667","No"
"Cust4157","No"
"Cust2910","No"
"Cust2290","No"
"Cust3000","No"
"Cust4074","No"
"Cust4035","No"
"Cust3488","No"
"Cust4724","No"
"Cust4511","No"
"Cust6447","No"
"Cust4774","No"
"Cust4325","No"
"Cust4849","No"
"Cust4099","No"
"Cust2591","Yes"
"Cust6454","No"
"Cust5559","Yes"
"Cust6413","Yes"
"Cust6397","No"
"Cust1850","Yes"
"Cust5476","No"
"Cust6194","No"
"Cust4028","No"
"Cust6081","No"
"Cust2481","No"
"Cust4481","No"
"Cust5402","No"
"Cust3029","Yes"
"Cust1785","Yes"
"Cust2002","No"
"Cust1318","Yes"
"Cust3139","No"
"Cust4162","No"
"Cust2464","No"
"Cust5743","No"
"Cust5020","No"
"Cust5162","No"
"Cust5569","No"
"Cust4554","No"
"Cust2915","No"
"Cust3840","Yes"
"Cust1386","No"
"Cust1831","No"
"Cust1293","Yes"
"Cust5410","No"
"Cust3779","No"
"Cust2170","No"
"Cust5289","No"
"Cust4032","No"
"Cust2181","No"
"Cust3452","No"
"Cust5709","No"
"Cust1509","No"
"Cust3078","Yes"
"Cust1637","No"
"Cust4088","No"
"Cust1567","No"
"Cust4794","No"
"Cust2784","No"
"Cust4960","Yes"
"Cust4310","No"
"Cust4930","Yes"
"Cust4590","No"
"Cust3853","No"
"Cust2353","No"
"Cust5262","No"
"Cust6333","No"
"Cust5469","No"
"Cust5140","No"
"Cust5396","Yes"
"Cust4483","Yes"
"Cust5366","No"
"Cust5584","No"
"Cust3761","No"
"Cust2280","No"
"Cust2295","No"
"Cust3909","No"
"Cust2165","No"
"Cust5096","No"
"Cust6089","No"
"Cust2593","No"
"Cust1367","No"
"Cust4990","Yes"
"Cust1980","No"
"Cust3946","No"
"Cust2391","No"
"Cust1463","No"
"Cust3212","No"
"Cust4542","No"
"Cust2832","No"
"Cust1733","Yes"
"Cust3079","No"
"Cust5903","Yes"
"Cust4382","No"
"Cust6344","No"
"Cust6418","Yes"
"Cust1863","No"
"Cust4888","No"
"Cust5849","Yes"
"Cust5818","No"
"Cust3415","Yes"
"Cust6332","No"
"Cust5932","No"
"Cust4973","No"
"Cust5060","No"
"Cust4955","No"
"Cust2540","Yes"
"Cust5787","No"
"Cust3099","Yes"
"Cust3025","No"
"Cust3030","Yes"
"Cust6077","No"
"Cust4418","No"
"Cust1406","No"
"Cust4648","Yes"
"Cust4772","No"
"Cust1714","Yes"
"Cust2072","No"
"Cust1655","Yes"
"Cust4713","No"
"Cust1508","Yes"
"Cust6405","No"
"Cust3792","Yes"
"Cust3808","No"
"Cust2320","No"
"Cust5095","No"
"Cust3800","Yes"
"Cust6262","No"
"Cust5940","No"
"Cust5134","No"
"Cust3481","No"
"Cust2643","Yes"
"Cust4046","No"
"Cust4011","No"
"Cust5159","No"
"Cust3505","No"
"Cust2650","No"
"Cust4854","Yes"
"Cust1759","No"
"Cust1857","No"
"Cust1585","No"
"Cust5724","No"
"Cust5859","Yes"
"Cust4565","No"
"Cust2281","No"
"Cust3745","No"
"Cust3677","No"
"Cust3456","No"
"Cust3595","No"
"Cust5369","No"
"Cust1628","No"
"Cust2080","No"
"Cust2316","No"
"Cust5465","Yes"
"Cust4815","No"
"Cust4465","Yes"
"Cust2877","No"
"Cust1243","No"
"Cust5264","No"
"Cust3841","No"
"Cust1303","No"
"Cust6254","No"
"Cust6430","Yes"
"Cust1277","Yes"
"Cust2974","No"
"Cust4306","No"
"Cust5157","No"
"Cust5986","Yes"
"Cust3944","No"
"Cust4548","No"
"Cust2731","No"
"Cust5183","No"
"Cust6483","No"
"Cust2556","No"
"Cust5463","No"
"Cust3178","No"
"Cust1617","Yes"
"Cust5189","Yes"
"Cust1659","No"
"Cust4457","Yes"
"Cust5541","No"
"Cust1763","No"
"Cust4710","Yes"
"Cust5658","Yes"
"Cust5033","No"
"Cust1771","No"
"Cust4637","No"
"Cust4370","No"
"Cust2801","No"
"Cust4299","No"
"Cust3725","No"
"Cust1693","No"
"Cust2359","No"
"Cust5776","Yes"
"Cust2647","No"
"Cust1844","No"
"Cust1449","No"
"Cust2482","No"
"Cust2830","No"
"Cust1354","Yes"
"Cust2342","No"
"Cust1351","No"
"Cust6163","No"
"Cust2849","No"
"Cust6135","No"
"Cust5103","No"
"Cust4825","Yes"
"Cust5591","Yes"
"Cust4366","No"
"Cust4177","No"
"Cust5929","No"
"Cust4743","No"
"Cust2139","No"
"Cust6142","No"
"Cust6328","No"
"Cust4441","No"
"Cust3731","Yes"
"Cust3412","Yes"
"Cust4975","No"
"Cust5843","No"
"Cust1708","Yes"
"Cust6384","No"
"Cust4622","No"
"Cust3055","No"
"Cust2914","No"
"Cust1947","No"
"Cust3718","No"
"Cust6168","Yes"
"Cust3722","Yes"
"Cust1614","No"
"Cust1218","No"
"Cust2289","No"
"Cust2611","No"
"Cust2442","No"
"Cust5920","No"
"Cust5184","No"
"Cust3435","Yes"
"Cust1416","No"
"Cust4594","Yes"
"Cust6250","No"
"Cust2627","No"
"Cust1851","No"
"Cust5444","No"
"Cust5115","No"
"Cust1672","No"
"Cust1855","No"
"Cust4034","No"
"Cust4013","No"
"Cust2824","No"
"Cust4559","No"
"Cust1569","No"
"Cust4709","No"
"Cust6111","Yes"
"Cust1290","No"
"Cust2424","Yes"
"Cust2580","No"
"Cust1820","Yes"
